작업의뢰명,작업의뢰내용,시스템명,금전대고객구분
캠페인 통화이력 조회 SQL 튜닝,자세한 내용은 첨부파일 참고 바랍니다,완전판매지원팀,2
장기보험 자동이체 통합청구 동의 스크립트 개발,"장기보험 자동이체 통합신청 동의 스크립트 개발
(기존 장기 자동이체 등록 화면에 반영되어있는 개인(신용)정보처리 동의절차를 통합청구 화면에 추가 연동 요청)
업무기술서 참조",고객서비스지원팀,1
"우수고객 서비스 운영 중단에 따른 VOC 포탈연계 화면, 표기 수정","우수고객 서비스 운영 중단에 따른 VOC 포탈연계 화면, 표기 수정",소비자보호지원팀,2
청약서류점검 추출기준 변경,청약서류점검 추출기준 변경,완전판매지원팀,2
음성봇 장기계약자 추출대상 연령기준 변경,자세한 내용은 첨부파일 참고 바랍니다,완전판매지원팀,0
자동이체 등록/변경화면 조회구분 변경,"조회구분 : 보험료+계약대출이자 삭제요청
/ 업무기술서 참조",고객서비스지원팀,1
 통계 기준 변경 (포틀릿),"통계 기준 변경 (포틀릿)
업무기술서참조",고객서비스지원팀,0
하이콜 화면 개인정보 마스킹처리 (E_SCV),하이콜 화면 개인정보 마스킹처리 (E_SCV),보험계약대출팀,0
하이콜 화면 개인정보 마스킹처리 (E금융),하이콜 화면 개인정보 마스킹처리 (E금융),보험계약대출팀,0
모니터링전체조회시 E모니터링가능여부 기준 재정의 개발,"1. 작업명					
   _ 모니터링전체조회시 E모니터링가능여부 기준 재정의 개발					
2. 요청 내용 : 모니터링전체조회시 E모니터링가능여부 기준 재정의 필요					
                 _ 통계중 e모니터링률(계약자)의 가능건 기준 검토하여 적용 요청					
3. 완료요청일 : 2025. 04. 16(수)					",완전판매지원팀,0
완전판매 모니터링 완판건수 3차수 반영 개발 요청,"1. 작업명
_ 완전판매율(계약자) 및 e모니터링률(계약자) 화면의 통계 데이터(완판건수) 반영 요청

2. 요청내용
가. 대상계약(3차) : 2025.1.1 ~ 2024.3.31 장기신계약 / 계약리스트 시트 참조
나. 요청 내용
1) ＂계약취소대상＂ 건 모니터링시행 결과값(점검종료)의 완전판매율(계약자) 통계상 완전판매 건수 반영
2) ＂계약취소대상＂ 건 모니터링시행 결과값(점검종료)의 e모니터링률(계약자) 통계상 e모니터링실시건의 완전판매 건수 반영

3. 반영요청 화면
 완전판매율(계약자) 및 e모니터링률(계약자) 화면 등 / 통계현황 시트 참조

4. 완료요청일 : 2025. 04. 07(월)",완전판매지원팀,3
TM계약 해지 팝업 현행화,업무기술서 참조 / TM계약 해지 팝업 현행화,고객서비스지원팀,2
자동차 음성봇 사전알림톡 발송,자세한 내용은 첨부파일 참고 바랍니다,완전판매지원팀,2
연금조회시 계약대출잔액에 툴팁 표시,연금조회시 계약대출잔액에 툴팁 표시,고객서비스지원팀,3
일반보험 단체피보험자조회 개발,업무기술서 참조,고객서비스지원팀,2
개인용 마일리지 KM수 신설 외 2건,개인용 마일리지 KM수 신설 외 2건,고객서비스지원팀,2
음성봇 사전안내알림톡 발송 기준개선,자세한 내용은 첨부파일 참고 바랍니다,완전판매지원팀,2
WFM 고객센터 배점 관리 프로세스 개발,업무기술서 참조,고객서비스지원팀,2
월별 안전운전점수 평가 할인특약 선할인 및 후환급 신설,월별 안전운전점수 평가 할인특약 선할인 및 후환급 신설,고객서비스지원팀,3
컴플라이언스 로그 복호화 모듈 적용,자세한 내용은 첨부파일 참고 바랍니다,완전판매지원팀,0
WFM 결근및보건휴가 속도 개선,업무기술서 참조,고객서비스지원팀,0
자동차 가입경력인정자등록 체결이행 개인신용정보처리 동의 CTI 연결 개발,자동차 가입경력인정자등록 체결이행 개인신용정보처리 동의 CTI 연결 개발,고객서비스지원팀,1
아웃바운드 완판녹취보완리스트조회 화면 추가 개선,업무기술서 참조,고객서비스지원팀,2
자동차 가입경력인정자등록 체결이행 개인신용정보처리 동의 개발,자동차 가입경력인정자등록 체결이행 개인신용정보처리 동의 개발,고객서비스지원팀,1
일반보험 분납 출금이체 개인신용정보처리 동의 개발,일반보험 분납 출금이체 개인신용정보처리 동의 개발,고객서비스지원팀,0
일반보험 이체등록변경 출금이체 개인정보처리 동의 개발,일반보험 이체등록변경 출금이체 개인정보처리 동의 개발,고객서비스지원팀,0
하이콜 콜백배정현황 기능 개선,업무기술서 참조,고객서비스지원팀,0
하이카 사고접수 차량번호 영문 미입력,하이카 사고접수 차량번호 영문 미입력,고객서비스지원팀,2
WFM 급여변동자내역 개선,업무기술서 참조,고객서비스지원팀,0
장기손사 FNOL 구비서류 문구 현행화,장기손사 FNOL 구비서류 문구 현행화,고객서비스지원팀,0
하이콜 콜백관리화면 엑셀다운 활성화,하이콜 콜백관리화면 엑셀다운 활성화,고객서비스지원팀,0
컴플라이언스 로그 복호화 모듈 적용,컴플라이언스 로그 복호화 모듈 적용,고객서비스지원팀,0
콜백관리화면 대출전담콜센터 분리작업,콜백관리화면 대출전담콜센터 분리작업,고객서비스지원팀,1
하이카 임직원 한정특약 기명피보 팝업 해제,하이카 임직원 한정특약 기명피보 팝업 해제,고객서비스지원팀,3
신용카드등록 개인신용정보처리동의 스크립트 문구 변경,신용카드등록 개인신용정보처리동의 스크립트 문구 변경,고객서비스지원팀,2
일반보험 단체피보험자조회 개발,업무기술서 참조,고객서비스지원팀,2
완판대상리스트 30일 초과 50일 이내건 조회 및 수행창 저장가능 요청,업무기술서 참조,고객서비스지원팀,2
평가소명현황 화면 기한초과건 조회 조건 수정,평가소명현황 화면 기한초과건 조회 조건 수정,소비자보호지원팀,1
피보험자 사망담보 모니터링 추출기준 확대,자세한 내용은 첨부파일 참고 바랍니다,완전판매지원팀,2
이륜차 스마트안전운전(UBI)할인특약 신설 외 1건,이륜차 스마트안전운전(UBI)할인특약 신설 외 1건,고객서비스지원팀,3
장기 모니터링대상 미추출 계약건 처리 프로세스 개발,자세한 내용은 첨부파일 참고 바랍니다,완전판매지원팀,0
고객센터 종합평가 평가등급(순위) 개발.xlsx,업무기술서 참조,고객서비스지원팀,3
대외민원 조치담당자 보완 배치 작업,대외민원 조치담당자 보완 배치 작업,소비자보호지원팀,0
점검자로 조회시 디스플레이 변경,"점검자 조회시 구분에 점포(지점/사업부) 불필요
점검자별 합산 데이터가 나와야 됨(점포 구분 없이",완전판매지원팀,0
조력자 모니터링 대상건 제외 작업,자세한 내용은 첨부파일 참고 바랍니다,완전판매지원팀,0
기간 합산 조회 기능 신설,"월별 및 기간(월)별, 기간합산 조회 필요함",완전판매지원팀,0
하이콜 신규가입 문의채널 및 보종 코드 추가(화면),업무기술서 참조,고객서비스지원팀,1
업무기술서_하이콜 신규가입문의 문의채널 인터페이스 개발,인터페이스 개발/업무기술서 참조,고객서비스지원팀,1
콜센터 자동이체 알림톡 템플릿 변경,업무기술서 참조,고객서비스지원팀,3
자동차 음성봇 모니터링 사전 알림톡 발송 기준 변경,자세한 내용은 첨부파일 참고 바랍니다,완전판매지원팀,2
CRM바 유의고객 알림 내용 표시 변경,업무기술서 참조,고객서비스지원팀,2
WFM 고객센터 모니터링평가등급 관리 프로세스 개발,업무기술서 참조,고객서비스지원팀,3
CM상품 모니터링 대상건 추출 개선,자세한 내용은 첨부파일 참고 바랍니다.,완전판매지원팀,2
하이콜포탈 보험계약대출 대출금 지급계좌 조건 변경,"1. 대출금 지급계좌 이체실적 조건
 _ 현행
    · 대출신청금액 1천만원 이하 : 1년내 1회이상 
    · 대출신청금액 1천만원 초과 5천만원 이하 : 1년내 1회이상 

      _ 변경			
        · 대출신청금액 1천만원 이하 : 1년내 3회이상 			
        · 대출신청금액 1천만원 초과 5천만원 이하 : 1년내 3회이상 			
",보험계약대출팀,3
불필요한 컨드롤 권한 보완을 위한 프로세스 추가,자세한 내용은 첨부파일 참고 바랍니다,완전판매지원팀,0
고장출동 견인 접수 시 안내팝업 개발,고장출동 견인 접수 시 안내팝업 개발,고객서비스지원팀,0
지급취소 취소사유 문구변경,지급취소 취소사유 문구변경,고객서비스지원팀,0
연금납입정보 조회 화면 內 납입액표시 변경,연금납입정보 조회 화면 內 납입액표시 변경,고객서비스지원팀,3
고객콜센터 근무 신청권한개선,업무기술서 참조,고객서비스지원팀,2
대외민원 평가대상자 추가 기능 보완 작업,대외민원 평가대상자 추가 기능 보완 작업,소비자보호지원팀,1
하이카 임시보관건 미운전 표기 요청,하이카 임시보관건 미운전 표기 요청,고객서비스지원팀,0
WFM 근무현황 칼럼관련 변경,업무기술서 참조 ,고객서비스지원팀,0
임시저장시 메신저 발송,하이플래너가 조치내용 임시저장시 소속지점 총무에게 메신저 발송,완전판매지원팀,2
점포단위 조회시 디스플레이 변경,"본부 조회시 지점/사업부 혼재되어 디스플레이됨
본부_&gt;본부만, 사업부/사업부만, 지점_&gt;지점만 당사 건제순으로 디스플레이되어야 함",완전판매지원팀,0
점검 구분 변경,점검계획_&gt; 점검 구분으로 하고 전체/표본/현장으로 선택할 수 있게 변경,완전판매지원팀,0
일괄업로드 기능 신설,현장점검시 이상없음건 일괄 업로드 기능 신설,완전판매지원팀,0
WFM 업무별 포기호 리스트 개선,업무기술서 참조 ,고객서비스지원팀,0
플래너별 완전판매율 현황 및 사용인별 완전판매율 현황 데이터 반영 요청,"가. 요청 내용					
    1) 플래너별 완전판매율 현황 통계와 해당 소속 사업부의 완전판매율 현황 통계 일치하도록 데이터 반영					
        (개인부문 및 AM부문 본부,사(영)업부,지점 등)					
     2) 사용인별 완전판매율 현황 통계와 해당 소속 사업부의 완전판매율 현황 통계 일치하도록 데이터 반영					
         (개인부문 및 AM부문 본부,사(영)업부,지점 등)					
     ※ 2025.6월 현재, 사업부의 해당월 완전판매율보다 해당사업부 소속 플래너(사용인)의 완전판매율이 더 높게 통계가 잡힘					
     예) 2025.3월 제주사업부 최종완전판매율 : 98.58% / 제주사업부 플래너 최종완전판매율 : 99.18% ( ← 사업부보다 0.6%p 높게 잡힘)	",완전판매지원팀,3
하이콜 장기손사 서식발행 문구 수정 ,하이콜 장기손사 서식발행 문구 수정 ,고객서비스지원팀,2
완전판매캠페인수행창 통화메모 저장기준 변경요청건,업무기술서 참조,고객서비스지원팀,3
완전판매캠페인수행창 통화메모 저장기준 변경요청건,업무기술서 참조,고객서비스지원팀,3
금융감독원 요청 마이금융파트너 계약건 완전판매내역 확인,"○ 금융감독원 요청 마이금융파트너 장기 및 자동차 계약건 완전판매내역 확인
  _ 계약 대상 : 장기 17,550건, 자동차 17,452건",완전판매지원팀,3
WFM_로그인 개선,업무기술서 참조,고객서비스지원팀,0
자동차 가입경력인정자 체크 추가,자동차 가입경력인정자 체크 추가,고객서비스지원팀,1
우수고객 운영종료 작업,하이콜 우수고객운영종료 작업,고객서비스지원팀,2
e모니터링 _ 모집자 정보가 아닌 대리점 정보로 조회되는 소스 보완 요청,e모니터링 _ 모집자 정보가 아닌 대리점 정보로 조회되는 소스 보완 요청,완전판매지원팀,0
WFM 교육신청과정개선,업무기술서 참조,고객서비스지원팀,0
